,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy
32178,United States,26/07/2020,4178027,65498,146460,914,12622.337,197.878,442.474,2.761,855811,51491494,155.562,2.586,809200,2.445,units unclear (incl. non-PCR),68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86
32179,United States,27/07/2020,4234020,55993,146935,475,12791.499,169.162,443.909,1.435,760840,52252334,157.861,2.299,816318,2.466,units unclear (incl. non-PCR),68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86
32180,United States,28/07/2020,4290263,56243,148011,1076,12961.416,169.917,447.16,3.251,733243,52985577,160.076,2.215,813889,2.459,units unclear (incl. non-PCR),68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86
32181,United States,29/07/2020,4351997,61734,149256,1245,13147.922,186.506,450.921,3.761,839868,53825445,162.613,2.537,820227,2.478,units unclear (incl. non-PCR),68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86
32182,United States,30/07/2020,4426982,74985,150713,1457,13374.461,226.539,455.323,4.402,,,,,,,,,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86
32183,United States,31/07/2020,4495014,68032,152070,1357,13579.994,205.533,459.422,4.1,,,,,,,,,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86
32232,United States Virgin Islands,12/05/2020,69,0,5,1,660.774,0,47.882,9.576,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32233,United States Virgin Islands,13/05/2020,69,0,5,0,660.774,0,47.882,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32234,United States Virgin Islands,14/05/2020,69,0,6,1,660.774,0,57.459,9.576,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32235,United States Virgin Islands,15/05/2020,69,0,6,0,660.774,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32236,United States Virgin Islands,16/05/2020,69,0,6,0,660.774,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32237,United States Virgin Islands,17/05/2020,69,0,6,0,660.774,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32238,United States Virgin Islands,18/05/2020,69,0,6,0,660.774,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32239,United States Virgin Islands,19/05/2020,69,0,6,0,660.774,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32240,United States Virgin Islands,20/05/2020,69,0,6,0,660.774,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32241,United States Virgin Islands,21/05/2020,69,0,6,0,660.774,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32242,United States Virgin Islands,22/05/2020,69,0,6,0,660.774,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32243,United States Virgin Islands,23/05/2020,69,0,6,0,660.774,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32244,United States Virgin Islands,24/05/2020,69,0,6,0,660.774,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32245,United States Virgin Islands,25/05/2020,69,0,6,0,660.774,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32246,United States Virgin Islands,26/05/2020,69,0,6,0,660.774,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32247,United States Virgin Islands,27/05/2020,69,0,6,0,660.774,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32248,United States Virgin Islands,28/05/2020,69,0,6,0,660.774,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32249,United States Virgin Islands,29/05/2020,69,0,6,0,660.774,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32250,United States Virgin Islands,30/05/2020,69,0,6,0,660.774,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32251,United States Virgin Islands,31/05/2020,69,0,6,0,660.774,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32252,United States Virgin Islands,01/06/2020,69,0,6,0,660.774,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32253,United States Virgin Islands,02/06/2020,70,1,6,0,670.35,9.576,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32254,United States Virgin Islands,03/06/2020,70,0,6,0,670.35,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32255,United States Virgin Islands,04/06/2020,70,0,6,0,670.35,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32256,United States Virgin Islands,05/06/2020,71,1,6,0,679.927,9.576,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32257,United States Virgin Islands,06/06/2020,71,0,6,0,679.927,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32258,United States Virgin Islands,07/06/2020,71,0,6,0,679.927,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32259,United States Virgin Islands,08/06/2020,71,0,6,0,679.927,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32260,United States Virgin Islands,09/06/2020,71,0,6,0,679.927,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32261,United States Virgin Islands,10/06/2020,71,0,6,0,679.927,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32262,United States Virgin Islands,11/06/2020,72,1,6,0,689.503,9.576,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32263,United States Virgin Islands,12/06/2020,72,0,6,0,689.503,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32264,United States Virgin Islands,13/06/2020,72,0,6,0,689.503,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32265,United States Virgin Islands,14/06/2020,72,0,6,0,689.503,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32266,United States Virgin Islands,15/06/2020,73,1,6,0,699.08,9.576,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32267,United States Virgin Islands,16/06/2020,73,0,6,0,699.08,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32268,United States Virgin Islands,17/06/2020,73,0,6,0,699.08,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32269,United States Virgin Islands,18/06/2020,73,0,6,0,699.08,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32270,United States Virgin Islands,19/06/2020,73,0,6,0,699.08,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32271,United States Virgin Islands,20/06/2020,74,1,6,0,708.656,9.576,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32272,United States Virgin Islands,21/06/2020,74,0,6,0,708.656,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32273,United States Virgin Islands,22/06/2020,76,2,6,0,727.809,19.153,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32274,United States Virgin Islands,23/06/2020,76,0,6,0,727.809,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32275,United States Virgin Islands,24/06/2020,76,0,6,0,727.809,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32276,United States Virgin Islands,25/06/2020,80,4,6,0,766.115,38.306,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32277,United States Virgin Islands,26/06/2020,81,1,6,0,775.691,9.576,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32278,United States Virgin Islands,27/06/2020,81,0,6,0,775.691,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32279,United States Virgin Islands,28/06/2020,81,0,6,0,775.691,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32280,United States Virgin Islands,29/06/2020,81,0,6,0,775.691,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32281,United States Virgin Islands,30/06/2020,84,3,6,0,804.42,28.729,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32282,United States Virgin Islands,01/07/2020,84,0,6,0,804.42,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32283,United States Virgin Islands,02/07/2020,92,8,6,0,881.032,76.611,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32284,United States Virgin Islands,03/07/2020,98,6,6,0,938.491,57.459,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32285,United States Virgin Islands,04/07/2020,111,13,6,0,1062.984,124.494,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32286,United States Virgin Islands,05/07/2020,111,0,6,0,1062.984,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32287,United States Virgin Islands,06/07/2020,112,1,6,0,1072.561,9.576,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32288,United States Virgin Islands,07/07/2020,116,4,6,0,1110.866,38.306,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32289,United States Virgin Islands,08/07/2020,122,6,6,0,1168.325,57.459,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32290,United States Virgin Islands,09/07/2020,144,22,6,0,1379.007,210.682,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32291,United States Virgin Islands,10/07/2020,153,9,6,0,1465.194,86.188,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32292,United States Virgin Islands,11/07/2020,167,14,6,0,1599.265,134.07,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32293,United States Virgin Islands,12/07/2020,181,14,6,0,1733.335,134.07,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32294,United States Virgin Islands,13/07/2020,181,0,6,0,1733.335,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32295,United States Virgin Islands,14/07/2020,217,36,6,0,2078.086,344.752,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32296,United States Virgin Islands,15/07/2020,217,0,6,0,2078.086,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32297,United States Virgin Islands,16/07/2020,249,32,6,0,2384.532,306.446,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32298,United States Virgin Islands,17/07/2020,263,14,6,0,2518.602,134.07,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32299,United States Virgin Islands,18/07/2020,283,20,6,0,2710.131,191.529,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32300,United States Virgin Islands,19/07/2020,297,14,6,0,2844.201,134.07,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32301,United States Virgin Islands,20/07/2020,297,0,6,0,2844.201,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32302,United States Virgin Islands,21/07/2020,308,11,6,0,2949.542,105.341,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32303,United States Virgin Islands,22/07/2020,320,12,7,1,3064.459,114.917,67.035,9.576,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32304,United States Virgin Islands,23/07/2020,336,16,7,0,3217.682,153.223,67.035,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32305,United States Virgin Islands,24/07/2020,336,0,7,0,3217.682,0,67.035,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32306,United States Virgin Islands,25/07/2020,352,16,7,0,3370.905,153.223,67.035,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32307,United States Virgin Islands,26/07/2020,352,0,7,0,3370.905,0,67.035,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32308,United States Virgin Islands,27/07/2020,361,9,7,0,3457.093,86.188,67.035,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32309,United States Virgin Islands,28/07/2020,364,3,7,0,3485.822,28.729,67.035,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32310,United States Virgin Islands,29/07/2020,385,21,8,1,3686.927,201.105,76.611,9.576,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32311,United States Virgin Islands,30/07/2020,385,0,8,0,3686.927,0,76.611,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32312,United States Virgin Islands,31/07/2020,385,0,8,0,3686.927,0,76.611,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58
32334,Uruguay,05/04/2020,390,19,5,1,112.271,5.47,1.439,0.288,145,5208,1.499,0.042,297,0.085,tests performed,72.22,3473727,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91
32335,Uruguay,06/04/2020,407,17,6,1,117.165,4.894,1.727,0.288,177,5385,1.55,0.051,280,0.081,tests performed,72.22,3473727,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91
32336,Uruguay,07/04/2020,411,4,6,0,118.317,1.152,1.727,0,342,5727,1.649,0.098,273,0.079,tests performed,72.22,3473727,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91
32337,Uruguay,08/04/2020,417,6,7,1,120.044,1.727,2.015,0.288,448,6175,1.778,0.129,295,0.085,tests performed,72.22,3473727,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91
32338,Uruguay,09/04/2020,426,9,7,0,122.635,2.591,2.015,0,681,6856,1.974,0.196,342,0.098,tests performed,72.22,3473727,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91
32339,Uruguay,10/04/2020,433,7,7,0,124.65,2.015,2.015,0,640,7496,2.158,0.184,387,0.111,tests performed,72.22,3473727,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91
32340,Uruguay,11/04/2020,446,13,7,0,128.392,3.742,2.015,0,618,8114,2.336,0.178,436,0.126,tests performed,72.22,3473727,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91
32341,Uruguay,12/04/2020,453,7,7,0,130.407,2.015,2.015,0,660,8774,2.526,0.19,509,0.147,tests performed,72.22,3473727,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91
32342,Uruguay,13/04/2020,465,12,8,1,133.862,3.455,2.303,0.288,462,9236,2.659,0.133,550,0.158,tests performed,62.96,3473727,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91
32343,Uruguay,14/04/2020,472,7,8,0,135.877,2.015,2.303,0,693,9929,2.858,0.199,600,0.173,tests performed,62.96,3473727,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91
32344,Uruguay,15/04/2020,483,11,8,0,139.044,3.167,2.303,0,519,10448,3.008,0.149,610,0.176,tests performed,62.96,3473727,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91
32345,Uruguay,16/04/2020,493,10,9,1,141.922,2.879,2.591,0.288,791,11239,3.235,0.228,626,0.18,tests performed,62.96,3473727,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91
32346,Uruguay,17/04/2020,502,9,9,0,144.513,2.591,2.591,0,510,11749,3.382,0.147,608,0.175,tests performed,62.96,3473727,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91
32347,Uruguay,18/04/2020,508,6,9,0,146.241,1.727,2.591,0,729,12478,3.592,0.21,623,0.179,tests performed,62.96,3473727,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91
32348,Uruguay,19/04/2020,517,9,9,0,148.831,2.591,2.591,0,348,12826,3.692,0.1,579,0.167,tests performed,62.96,3473727,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91
32349,Uruguay,20/04/2020,528,11,10,1,151.998,3.167,2.879,0.288,,,,,554,0.159,tests performed,62.96,3473727,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91
32350,Uruguay,21/04/2020,535,7,10,0,154.013,2.015,2.879,0,,13396,3.856,,495,0.142,tests performed,62.96,3473727,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91
32351,Uruguay,22/04/2020,543,8,12,2,156.316,2.303,3.455,0.576,527,13923,4.008,0.152,496,0.143,tests performed,61.11,3473727,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91
32352,Uruguay,23/04/2020,549,6,12,0,158.044,1.727,3.455,0,609,14532,4.183,0.175,470,0.135,tests performed,61.11,3473727,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91
32353,Uruguay,24/04/2020,557,8,12,0,160.347,2.303,3.455,0,610,15142,4.359,0.176,485,0.14,tests performed,61.11,3473727,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91
32354,Uruguay,25/04/2020,563,6,12,0,162.074,1.727,3.455,0,692,15834,4.558,0.199,479,0.138,tests performed,61.11,3473727,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91
32355,Uruguay,26/04/2020,596,33,14,2,171.574,9.5,4.03,0.576,662,16496,4.749,0.191,524,0.151,tests performed,61.11,3473727,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91
32356,Uruguay,27/04/2020,606,10,15,1,174.452,2.879,4.318,0.288,567,17063,4.912,0.163,565,0.163,tests performed,61.11,3473727,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91
32357,Uruguay,28/04/2020,620,14,15,0,178.483,4.03,4.318,0,442,17505,5.039,0.127,587,0.169,tests performed,61.11,3473727,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91
32358,Uruguay,29/04/2020,625,5,15,0,179.922,1.439,4.318,0,635,18140,5.222,0.183,602,0.173,tests performed,61.11,3473727,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91
32359,Uruguay,30/04/2020,630,5,15,0,181.361,1.439,4.318,0,876,19016,5.474,0.252,641,0.185,tests performed,61.11,3473727,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91
32360,Uruguay,01/05/2020,643,13,17,2,185.104,3.742,4.894,0.576,731,19747,5.685,0.21,658,0.189,tests performed,61.11,3473727,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91
32361,Uruguay,02/05/2020,648,5,17,0,186.543,1.439,4.894,0,807,20554,5.917,0.232,674,0.194,tests performed,61.11,3473727,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91
32362,Uruguay,03/05/2020,652,4,17,0,187.695,1.152,4.894,0,610,21164,6.093,0.176,667,0.192,tests performed,61.11,3473727,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91
32363,Uruguay,04/05/2020,655,3,17,0,188.558,0.864,4.894,0,775,21939,6.316,0.223,697,0.201,tests performed,61.11,3473727,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91
32364,Uruguay,05/05/2020,657,2,17,0,189.134,0.576,4.894,0,866,22805,6.565,0.249,757,0.218,tests performed,61.11,3473727,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91
32365,Uruguay,06/05/2020,670,13,17,0,192.876,3.742,4.894,0,1006,23811,6.855,0.29,810,0.233,tests performed,61.11,3473727,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91
32366,Uruguay,07/05/2020,673,3,17,0,193.74,0.864,4.894,0,845,24656,7.098,0.243,806,0.232,tests performed,61.11,3473727,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,,2.8,77.91
